timestamp shashi_outflow shashi_inflow shashi_risedrop shashi_level chenglingji_outflow chenglingji_inflow chenglingji_risedrop chenglingji_level
1599325200 0 24100 6 39.53 0 18200 4 31.66
1599328800 0 24000 4 39.52 0 18100 4 31.61
1599332400 0 24100 6 39.52 0 18100 5 31.62
1599336000 0 24100 6 39.52 0 18100 5 31.63
1599339600 0 24300 6 39.52 0 18000 4 31.57
1599343200 0 24200 5 39.53 0 18100 5 31.6
1599346800 0 24100 4 39.52 0 18000 4 31.58
1599350400 0 24300 5 39.53 0 18000 4 31.57
1599354000 0 24200 6 39.53 0 18000 4 31.56
1599357600 0 24200 6 39.53 0 18000 4 31.55
1599361200 0 24200 4 39.51 0 18000 5 31.56
1599364800 0 24000 6 39.51 0 18100 5 31.59
1599368400 0 24000 4 39.5 0 18000 4 31.56
1599372000 0 24100 6 39.5 0 18000 6 31.56
1599375600 0 24100 6 39.5 0 18000 4 31.53
1599379200 0 24200 6 39.5 0 17300 4 31.52
1599382800 0 24300 5 39.51 0 17300 6 31.52
1599386400 0 24200 4 39.5 0 17200 4 31.48
1599390000 0 24400 5 39.51 0 17300 5 31.52
1599393600 0 24200 6 39.51 0 17300 4 31.5
1599397200 0 24200 6 39.51 0 17200 4 31.47
1599400800 0 24400 5 39.52 0 17300 5 31.49
1599404400 0 24400 6 39.52 0 17300 6 31.49
1599408000 0 24500 5 39.53 0 17200 4 31.48
1599411600 0 24500 6 39.53 0 17200 4 31.45
1599415200 0 24500 5 39.54 0 17200 5 31.47
1599418800 0 24500 6 39.54 0 17200 4 31.45
1599422400 0 24600 6 39.54 0 17200 5 31.46
1599426000 0 24500 6 39.54 0 17200 6 31.46
1599429600 0 24500 6 39.54 0 17200 4 31.43
1599433200 0 24400 4 39.53 0 17200 5 31.46
1599436800 0 24500 6 39.53 0 17100 4 31.41
1599440400 0 24500 6 39.53 0 17100 5 31.42
1599444000 0 24500 6 39.53 0 17200 5 31.44
1599447600 0 24300 5 39.54 0 17200 6 31.44
1599451200 0 24900 5 39.55 0 17100 4 31.41
1599454800 0 24500 6 39.55 0 17100 4 31.4
1599458400 0 24600 4 39.54 0 17100 4 31.39
1599462000 0 24500 5 39.55 0 17100 4 31.38
1599465600 0 24600 6 39.55 0 17100 6 31.38
1599469200 0 24700 6 39.55 0 17100 5 31.39
1599472800 0 24600 5 39.56 0 17100 5 31.41
1599476400 0 24700 6 39.56 0 17100 4 31.37
1599480000 0 24700 4 39.55 0 17100 6 31.37
1599483600 0 24700 5 39.57 0 17000 4 31.35
1599487200 0 25000 5 39.58 0 17100 5 31.37
1599490800 0 24800 6 39.58 0 17100 5 31.38
1599494400 0 24800 5 39.59 0 17100 4 31.37
1599498000 0 24900 6 39.59 0 17100 6 31.37
1599501600 0 24900 6 39.59 0 17100 4 31.36
1599505200 0 24900 6 39.59 0 17000 4 31.35
1599508800 0 24800 6 39.59 0 17000 4 31.34
1599512400 0 24800 4 39.58 0 17000 4 31.32
1599516000 0 24600 4 39.57 0 17000 5 31.33
1599519600 0 24900 5 39.58 0 17000 4 31.31
1599523200 0 24700 4 39.57 0 17000 6 31.31
1599526800 0 24600 6 39.57 0 17000 5 31.33
1599530400 0 24700 4 39.56 0 17000 4 31.31
1599534000 0 24800 5 39.57 0 17000 5 31.32
1599537600 0 24800 4 39.56 0 16800 4 31.29
1599541200 0 24700 6 39.56 0 16800 6 31.29
1599544800 0 24600 4 39.55 0 16800 5 31.3
1599548400 0 24500 4 39.54 0 16700 4 31.27
1599552000 0 24800 5 39.55 0 16700 5 31.28
1599555600 0 24800 4 39.54 0 16800 5 31.31
1599559200 0 24800 6 39.54 0 16700 4 31.27
1599562800 0 24600 5 39.55 0 16700 5 31.28
1599566400 0 24700 4 39.54 0 16700 4 31.27
1599570000 0 24700 5 39.55 0 16700 4 31.26
1599573600 0 24700 6 39.55 0 16700 5 31.27
1599577200 0 24800 5 39.56 0 16700 4 31.24
1599580800 0 24900 4 39.55 0 16700 6 31.24
1599584400 0 24800 5 39.56 0 16700 5 31.26
1599588000 0 24800 6 39.56 0 16700 4 31.25
1599591600 0 25000 6 39.56 0 16600 4 31.2
1599595200 0 24800 6 39.56 0 16600 6 31.2
1599598800 0 24600 4 39.55 0 16600 4 31.19
1599602400 0 24900 6 39.55 0 16600 6 31.19
1599606000 0 24900 6 39.55 0 16700 5 31.22
1599609600 0 24700 4 39.54 0 16600 4 31.17
1599613200 0 24900 5 39.55 0 16600 5 31.18
1599616800 0 25000 6 39.55 0 16600 5 31.19
1599620400 0 24800 4 39.54 0 16600 5 31.21
1599624000 0 24800 6 39.54 0 16600 4 31.18
1599627600 0 24700 6 39.54 0 16600 5 31.2
1599631200 0 24900 5 39.55 0 16600 4 31.15
1599634800 0 25000 6 39.55 0 16600 5 31.2
1599638400 0 24800 4 39.54 0 16600 4 31.15
1599642000 0 24800 4 39.52 0 16500 4 31.12
1599645600 0 24600 6 39.52 0 16600 5 31.17
1599649200 0 24600 6 39.52 0 16600 4 31.15
1599652800 0 24800 5 39.54 0 16600 6 31.15
1599656400 0 25100 6 39.54 0 16600 5 31.16
1599660000 0 25000 5 39.55 0 16600 4 31.15
1599663600 0 25000 5 39.56 0 16500 4 31.12
1599670800 0 25000 6 39.56 0 16500 6 31.13
1599674400 0 24900 6 39.56 0 16500 4 31.11
1599678000 0 25000 6 39.56 0 16500 4 31.1
1599681600 0 25100 5 39.58 0 16500 6 31.1
1599685200 0 25100 4 39.57 0 16600 5 31.15
1599688800 0 24900 4 39.54 0 16500 4 31.08
1599692400 0 24300 4 39.49 0 16400 4 31.06
1599696000 0 24000 4 39.45 0 16500 5 31.07
1599699600 0 23600 4 39.38 0 16600 5 31.15
1599703200 0 23000 4 39.31 0 16500 4 31.11
1599706800 0 22700 4 39.25 0 16500 6 31.11
1599710400 0 22600 4 39.2 0 16400 4 31.05
1599714000 0 22500 4 39.17 0 16500 5 31.08
1599717600 0 22400 4 39.14 0 16500 6 31.08
1599721200 0 22500 4 39.12 0 16400 4 31.05
1599724800 0 22600 6 39.12 0 16500 5 31.07
1599728400 0 22500 4 39.1 0 16500 5 31.09
1599732000 0 22400 4 39.08 0 16500 6 31.09
1599735600 0 22400 4 39.06 0 16500 6 31.09
1599739200 0 22500 4 39.04 0 16500 4 31.08
1599742800 0 22500 4 39.01 0 16400 4 31.05
1599746400 0 22200 4 39 0 16400 5 31.06
1599750000 0 22300 6 39 0 16400 4 31.05
1599753600 0 22400 6 39 0 16400 6 31.05
1599757200 0 22500 6 39 0 16400 6 31.05
1599760800 0 22500 6 39 0 16400 6 31.05
1599764400 0 22500 6 39 0 16400 4 31.04
1599768000 0 22300 4 38.97 0 16500 5 31.07
1599771600 0 21900 4 38.92 0 16400 4 31.06
1599775200 0 21700 4 38.87 0 16500 5 31.07
1599778800 0 21300 4 38.81 0 16400 4 31.06
1599782400 0 20900 4 38.74 0 16400 4 31.03
1599786000 0 20700 4 38.68 0 16400 5 31.06
1599789600 0 20300 4 38.62 0 16400 4 31.01
1599793200 0 19900 4 38.54 0 16400 5 31.02
1599796800 0 19800 4 38.51 0 16400 4 31.01
1599800400 0 19700 4 38.47 0 16400 4 31
1599804000 0 19800 4 38.45 0 16400 6 31
1599807600 0 19800 4 38.44 0 16400 6 31
1599811200 0 20000 5 38.45 0 17300 5 31
1599814800 0 19900 4 38.43 0 17300 4 30.99
1599818400 0 19800 4 38.39 0 17400 4 30.96
1599822000 0 19600 4 38.37 0 17400 6 30.96
1599825600 0 19600 4 38.34 0 17400 6 30.96
1599829200 0 19400 4 38.31 0 17400 6 30.96
1599832800 0 19500 6 38.31 0 17500 4 30.94
1599836400 0 19500 4 38.29 0 17500 4 30.92
1599840000 0 19400 4 38.28 0 17500 5 30.95
1599843600 0 19800 5 38.31 0 17500 4 30.92
1599847200 0 19500 4 38.29 0 17600 4 30.91
1599850800 0 19700 6 38.29 0 17600 6 30.91
1599854400 0 19600 4 38.27 0 17600 4 30.9
1599858000 0 19100 4 38.22 0 17600 4 30.89
1599861600 0 18800 4 38.18 0 17600 6 30.89
1599865200 0 18600 4 38.12 0 17700 4 30.87
1599868800 0 18400 4 38.08 0 17800 4 30.84
1599872400 0 17900 4 38.02 0 17800 5 30.85
1599876000 0 17700 4 37.96 0 17900 4 30.82
1599879600 0 17700 4 37.93 0 17900 6 30.82
1599883200 0 17600 4 37.89 0 17800 5 30.83
1599890400 0 17700 6 37.86 0 17900 4 30.81
1599894000 0 17600 4 37.84 0 17900 5 30.82
1599897600 0 17700 5 37.85 0 17900 4 30.79
1599901200 0 17600 4 37.83 0 18000 4 30.76
1599904800 0 17700 6 37.83 0 18000 5 30.77
1599908400 0 17600 4 37.8 0 18000 6 30.77
1599912000 0 17600 4 37.78 0 18100 4 30.75
1599915600 0 17400 4 37.75 0 18100 4 30.74
1599919200 0 17300 4 37.73 0 18100 5 30.75
1599922800 0 17300 4 37.72 0 18100 4 30.73
1599926400 0 17400 4 37.71 0 18200 4 30.71
1599930000 0 17400 5 37.72 0 18200 6 30.71
1599933600 0 17400 5 37.73 0 18200 4 30.69
1599937200 0 17500 4 37.71 0 18200 6 30.69
1599940800 0 17600 6 37.71 0 18300 4 30.68
1599944400 0 17400 4 37.67 0 18300 4 30.67
1599948000 0 17100 4 37.65 0 18400 4 30.64
1599951600 0 16800 4 37.61 0 18500 4 30.61
1599955200 0 16800 4 37.58 0 18500 4 30.6
1599958800 0 16600 4 37.54 0 18500 4 30.59
1599962400 0 16500 4 37.52 0 18500 6 30.59
1599966000 0 16500 4 37.48 0 18500 6 30.59
1599969600 0 16300 4 37.44 0 18600 4 30.58
1599973200 0 16400 5 37.45 0 18600 6 30.58
1599976800 0 16600 4 37.44 0 18600 4 30.56
1599980400 0 16800 5 37.46 0 18600 6 30.56
1599984000 0 17000 5 37.48 0 18600 6 30.56
1599987600 0 16900 5 37.49 0 18600 4 30.55
1599991200 0 17000 4 37.48 0 18700 4 30.54
1599994800 0 16900 4 37.47 0 18700 4 30.53
1599998400 0 17000 6 37.47 0 18800 4 30.51
1600002000 0 16800 4 37.44 0 18800 4 30.5
1600005600 0 16700 4 37.42 0 18800 6 30.5
1600009200 0 16800 6 37.42 0 18800 4 30.49
1600012800 0 16900 5 37.44 0 18900 4 30.48
1600016400 0 16900 6 37.44 0 18900 4 30.47
1600020000 0 17300 5 37.47 0 18900 4 30.46
1600023600 0 17100 4 37.46 0 19000 4 30.44
1600027200 0 16900 6 37.46 0 19000 4 30.43
1600030800 0 16700 4 37.44 0 19000 6 30.43
1600034400 0 16800 4 37.42 0 19100 4 30.41
1600038000 0 16400 4 37.38 0 19100 4 30.4
1600041600 0 16500 4 37.37 0 18000 6 30.4
1600045200 0 16100 4 37.31 0 19100 6 30.4
1600048800 0 15900 4 37.27 0 17000 4 30.38
1600048800 0 15900 4 37.27 0 19100 4 30.38
1600052400 0 15900 4 37.24 0 17000 4 30.37
1600056000 0 15900 4 37.22 0 17000 6 30.37
1600059600 0 15800 4 37.21 0 17000 6 30.37
1600063200 0 16000 5 37.22 0 17000 4 30.36
1600066800 0 16000 5 37.23 0 17000 6 30.36
1600070400 0 16100 6 37.23 0 17000 4 30.35
1600074000 0 16300 5 37.26 0 17000 6 30.35
1600077600 0 16300 6 37.26 0 17000 4 30.33
1600081200 0 16300 6 37.26 0 16900 4 30.32
1600084800 0 16300 4 37.25 0 16900 6 30.32
1600088400 0 16200 4 37.23 0 16900 4 30.31
1600092000 0 16200 4 37.22 0 16900 4 30.29
1600095600 0 16000 6 37.22 0 16900 6 30.29
1600099200 0 16300 5 37.24 0 16900 4 30.28
1600102800 0 16400 5 37.26 0 16900 4 30.27
1600106400 0 16600 5 37.28 0 16900 4 30.26
1600110000 0 16600 6 37.28 0 16900 4 30.24
1600113600 0 16600 5 37.29 0 16900 4 30.23
1600117200 0 16600 5 37.3 0 16900 4 30.22
1600120800 0 16600 4 37.29 0 16900 5 30.23
1600124400 0 16400 4 37.28 0 16900 4 30.21
1600128000 0 16400 5 37.29 0 16900 6 30.21
1600131600 0 16200 4 37.26 0 16800 4 30.2
1600135200 0 16400 5 37.27 0 16800 4 30.19
1600138800 0 16300 4 37.26 0 16800 4 30.18
1600142400 0 16500 5 37.27 0 16800 5 30.19
1600146000 0 16600 5 37.3 0 16800 4 30.18
1600149600 0 17000 5 37.34 0 16800 4 30.17
1600153200 0 17300 5 37.4 0 16800 6 30.17
1600156800 0 17700 5 37.45 0 16800 4 30.16
1600160400 0 18000 5 37.5 0 16800 4 30.15
1600164000 0 17900 5 37.53 0 16800 6 30.15
1600167600 0 18000 5 37.57 0 16800 4 30.13
1600171200 0 18200 5 37.59 0 16800 6 30.13
1600174800 0 18300 5 37.61 0 16800 6 30.13
1600178400 0 18300 5 37.65 0 16800 6 30.13
1600182000 0 18400 5 37.69 0 16800 4 30.12
1600185600 0 19000 5 37.73 0 16800 4 30.11
1600189200 0 19200 5 37.79 0 16800 6 30.11
1600192800 0 19300 5 37.83 0 16800 5 30.12
1600196400 0 19400 5 37.86 0 16800 4 30.11
1600200000 0 19200 5 37.87 0 16800 4 30.1
1600203600 0 19200 5 37.88 0 16800 5 30.11
1600207200 0 19300 5 37.89 0 16800 4 30.1
1600210800 0 19100 4 37.88 0 16800 4 30.09
1600214400 0 19000 6 37.88 0 16800 5 30.1
1600218000 0 18900 4 37.87 0 16800 5 30.11
1600221600 0 18900 6 37.87 0 16800 5 30.13
1600225200 0 18900 6 37.87 0 16800 5 30.14
1600228800 0 18800 6 37.87 0 16800 6 30.14
1600232400 0 18800 5 37.88 0 16800 6 30.14
1600236000 0 19000 5 37.92 0 16800 4 30.13
1600239600 0 19300 5 37.95 0 16800 6 30.13
1600243200 0 19700 5 38 0 15300 6 30.14
1600246800 0 19900 5 38.06 0 15300 4 30.13
1600250400 0 20100 5 38.09 0 15300 6 30.13
1600254000 0 20200 5 38.12 0 15300 6 30.13
1600257600 0 20300 5 38.15 0 15400 4 30.12
1600261200 0 20500 5 38.19 0 15300 5 30.14
1600264800 0 20600 5 38.21 0 15400 4 30.1
1600268400 0 20800 5 38.24 0 15400 5 30.11
1600272000 0 20800 5 38.28 0 15300 5 30.13
1600275600 0 20800 5 38.33 0 15400 4 30.11
1600279200 0 21100 5 38.36 0 15300 5 30.13
1600282800 0 21400 5 38.41 0 15300 6 30.13
1600286400 0 21600 5 38.44 0 15400 4 30.12
1600290000 0 21800 5 38.48 0 15400 4 30.09
1600293600 0 22000 5 38.54 0 15300 5 30.13
1600297200 0 22100 5 38.57 0 15300 5 30.15
1600300800 0 22200 5 38.62 0 15300 5 30.18
1600304400 0 22600 5 38.66 0 14400 5 30.2
1600308000 0 22700 5 38.71 0 14300 5 30.22
1600311600 0 22900 5 38.75 0 14200 5 30.23
1600315200 0 23000 5 38.78 0 14200 6 30.23
1600318800 0 23000 5 38.81 0 14200 6 30.23
1600322400 0 23200 5 38.86 0 14100 5 30.25
1600326000 0 23300 5 38.89 0 14000 5 30.29
1600329600 0 23300 5 38.92 0 14000 5 30.3
1600333200 0 23500 5 38.95 0 13900 5 30.32
1600336800 0 23700 5 38.98 0 13900 5 30.34
1600340400 0 23800 5 39.01 0 13900 6 30.34
1600344000 0 23800 5 39.04 0 13800 5 30.35
1600347600 0 23800 5 39.07 0 13800 5 30.36
1600351200 0 23900 5 39.08 0 13700 5 30.39
1600354800 0 24000 5 39.11 0 13700 5 30.42
1600358400 0 24000 5 39.14 0 13600 5 30.43
1600362000 0 24100 5 39.16 0 13600 5 30.44
1600365600 0 24100 5 39.17 0 13600 5 30.46
1600369200 0 24100 5 39.18 0 13600 5 30.47
1600372800 0 24200 5 39.2 0 13600 6 30.47
1600376400 0 24200 5 39.21 0 13600 5 30.49
1600380000 0 24100 5 39.22 0 13500 5 30.52
1600383600 0 24100 5 39.23 0 13500 5 30.54
1600387200 0 24100 6 39.24 0 14000 5 30.58
1600394400 0 24000 6 39.24 0 15400 5 30.61
1600398000 0 24000 5 39.25 0 15400 5 30.62
1600401600 0 23900 6 39.25 0 15500 5 30.65
1600405200 0 24000 6 39.25 0 15500 5 30.66
1600408800 0 23900 6 39.25 0 15500 5 30.68
1600419600 0 23900 6 39.25 0 15600 5 30.72
1600423200 0 23800 6 39.25 0 15600 5 30.73
1600426800 0 23800 5 39.26 0 15700 5 30.76
1600430400 0 23700 4 39.25 0 15800 5 30.8
1600434000 0 23800 5 39.27 0 15800 6 30.8
1600437600 0 23800 4 39.26 0 15800 5 30.83
1600441200 0 23700 5 39.27 0 15900 5 30.87
1600444800 0 23800 6 39.27 0 15900 5 30.89
1600448400 0 23800 6 39.27 0 15900 5 30.9
1600452000 0 23500 4 39.26 0 15900 5 30.91
1600455600 0 23600 6 39.26 0 16000 5 30.94
1600459200 0 23500 6 39.26 0 16000 5 30.95
1600462800 0 23500 6 39.26 0 16100 5 30.98
1600466400 0 23800 5 39.27 0 16100 5 31.01
1600470000 0 23700 4 39.26 0 16100 5 31.02
1600473600 0 23400 4 39.25 0 16100 6 31.02
1600477200 0 23500 5 39.26 0 16200 5 31.04
1600480800 0 23500 4 39.25 0 16200 5 31.05
1600484400 0 23300 4 39.24 0 16300 5 31.08
1600488000 0 23300 4 39.23 0 16300 5 31.09
1600491600 0 23400 6 39.23 0 16300 5 31.1
1600495200 0 23300 6 39.23 0 16300 6 31.1
1600498800 0 23500 6 39.23 0 19300 5 31.16
1600502400 0 23300 6 39.23 0 19400 5 31.18
1600506000 0 23100 4 39.22 0 19400 5 31.19
1600509600 0 23300 6 39.23 0 19500 5 31.2
1600513200 0 23300 6 39.23 0 19500 5 31.21
1600516800 0 23200 6 39.23 0 19600 5 31.22
1600520400 0 23200 4 39.22 0 19500 4 31.21
1600524000 0 23200 6 39.22 0 19600 5 31.23
1600527600 0 23200 6 39.22 0 19700 5 31.24
1600531200 0 23300 6 39.22 0 19900 5 31.29
1600534800 0 23200 4 39.21 0 20000 5 31.3
1600538400 0 22900 6 39.2 0 20000 5 31.31
1600542000 0 22900 4 39.19 0 20200 5 31.34
1600545600 0 23000 6 39.19 0 20200 6 31.34
1600549200 0 22800 6 39.19 0 20000 4 31.31
1600552800 0 22900 5 39.2 0 20100 5 31.32
1600556400 0 22900 6 39.19 0 20200 5 31.35
1600560000 0 23000 6 39.19 0 20200 6 31.35
1600563600 0 22800 4 39.18 0 20300 5 31.36
1600567200 0 22700 6 39.18 0 20400 5 31.38
1600570800 0 22900 6 39.18 0 20600 5 31.42
1600574400 0 22900 4 39.17 0 20700 5 31.44
1600578000 0 22800 6 39.17 0 20600 4 31.43
1600581600 0 22800 4 39.16 0 20700 5 31.45
1600585200 0 22700 6 39.16 0 20800 5 31.46
1600588800 0 22600 6 39.15 0 20700 4 31.44
1600592400 0 22600 4 39.14 0 20600 4 31.43
1600596000 0 22700 5 39.15 0 20700 5 31.44
1600599600 0 22700 6 39.15 0 20900 5 31.48
1600603200 0 22700 5 39.16 0 20800 4 31.47
1600606800 0 22700 6 39.16 0 21000 5 31.5
1600610400 0 22600 4 39.15 0 21000 5 31.51
1600614000 0 22700 5 39.16 0 21000 4 31.5
1600617600 0 22600 6 39.16 0 21000 5 31.51
1600621200 0 22500 4 39.15 0 21200 5 31.54
1600624800 0 22300 6 39.15 0 21100 4 31.53
1600628400 0 22500 6 39.15 0 21100 4 31.52
1600632000 0 22400 6 39.15 0 21200 5 31.54
1600635600 0 22300 4 39.14 0 21300 5 31.56
1600639200 0 22200 6 39.14 0 21200 4 31.55
1600642800 0 22300 6 39.14 0 21300 5 31.57
1600646400 0 22300 4 39.13 0 21300 6 31.57
1600650000 0 22300 6 39.13 0 21400 5 31.59
1600653600 0 22100 4 39.12 0 20900 6 31.59
1600657200 0 22300 6 39.12 0 20900 6 31.59
1600660800 0 22100 4 39.1 0 21000 5 31.6
1600664400 0 22100 5 39.11 0 21000 5 31.62
1600668000 0 22300 6 39.11 0 21000 4 31.6
1600671600 0 22100 6 39.11 0 21000 5 31.61
1600675200 0 22100 4 39.1 0 21000 4 31.6
1600678800 0 22200 5 39.11 0 21000 5 31.62
1600682400 0 22100 6 39.11 0 21000 5 31.63
1600686000 0 22100 6 39.11 0 21000 4 31.6
1600689600 0 22100 6 39.11 0 21000 5 31.61
1600693200 0 22100 6 39.11 0 21000 5 31.63
1600696800 0 21900 4 39.1 0 20900 4 31.59
1600700400 0 22100 5 39.11 0 21000 5 31.6
1600704000 0 22100 6 39.11 0 21000 6 31.6
1600707600 0 22000 4 39.1 0 21000 5 31.62
1600711200 0 22000 6 39.1 0 21000 4 31.61
1600714800 0 22000 6 39.1 0 21000 5 31.62
1600718400 0 22300 6 39.1 0 21000 4 31.6
1600722000 0 22000 6 39.1 0 21000 5 31.61
1600725600 0 22100 5 39.11 0 21000 6 31.61
1600729200 0 22000 4 39.1 0 21000 4 31.6
1600732800 0 22100 5 39.11 0 21000 6 31.6
1600736400 0 22100 6 39.11 0 21000 5 31.61
1600740000 0 22200 6 39.11 0 20900 4 31.59
1600743600 0 22200 5 39.13 0 20900 4 31.58
1600747200 0 22300 6 39.13 0 21000 5 31.6
1600750800 0 22400 5 39.14 0 20900 4 31.59
1600754400 0 22400 5 39.15 0 20900 4 31.58
1600758000 0 22500 5 39.16 0 20900 5 31.59
1600761600 0 22700 5 39.18 0 21000 5 31.62
1600765200 0 22600 5 39.19 0 20900 4 31.59
1600768800 0 22700 6 39.19 0 20900 6 31.59
1600772400 0 22600 5 39.2 0 21000 5 31.6
1600776000 0 22500 6 39.2 0 21000 6 31.6
1600779600 0 22800 5 39.22 0 20900 4 31.57
1600783200 0 22800 5 39.23 0 20900 5 31.58
1600786800 0 22900 6 39.23 0 20900 6 31.58
1600790400 0 22800 5 39.24 0 21000 5 31.6
1600794000 0 23000 5 39.25 0 20900 4 31.59
1600797600 0 22800 6 39.25 0 21000 5 31.6
1600801200 0 22900 6 39.25 0 21000 6 31.6
1600804800 0 22700 4 39.24 0 20900 4 31.57
1600808400 0 22700 5 39.25 0 20900 4 31.55
1600812000 0 22600 4 39.24 0 20900 5 31.58
1600815600 0 22600 6 39.24 0 20900 5 31.59
1600819200 0 22800 6 39.24 0 20900 4 31.56
1600822800 0 22700 6 39.24 0 20900 4 31.55
1600826400 0 22800 6 39.24 0 20900 6 31.55
1600830000 0 22800 5 39.25 0 20900 5 31.56
1600833600 0 22800 5 39.26 0 20900 4 31.55
1600837200 0 22900 5 39.27 0 20900 5 31.58
1600840800 0 23000 6 39.28 0 19500 6 31.58
1600840800 0 23000 6 39.28 0 20900 6 31.58
1600844400 0 23000 5 39.29 0 20900 6 31.58
1600848000 0 23000 6 39.29 0 19200 4 31.56
1600851600 0 22900 5 39.3 0 19200 5 31.57
1600855200 0 23100 6 39.3 0 19100 4 31.54
1600858800 0 23100 5 39.31 0 19100 4 31.53
1600862400 0 23100 6 39.31 0 19100 6 31.53
1600866000 0 23100 5 39.32 0 19100 5 31.55
1600869600 0 23100 5 39.33 0 19100 6 31.55
1600873200 0 23200 5 39.34 0 19100 4 31.52
1600876800 0 23400 6 39.34 0 19100 6 31.52
1600880400 0 23200 5 39.35 0 19100 5 31.53
1600884000 0 23300 6 39.35 0 19100 4 31.51
1600887600 0 23200 6 39.35 0 19100 6 31.51
1600891200 0 23200 4 39.34 0 19100 5 31.52
1600894800 0 23000 6 39.34 0 19100 5 31.55
1600898400 0 23000 6 39.34 0 19100 4 31.54
1600902000 0 23000 6 39.34 0 18800 4 31.51
1600905600 0 22900 4 39.33 0 18900 5 31.52
1600909200 0 23100 5 39.34 0 18900 5 31.53
1600912800 0 23100 6 39.34 0 18800 4 31.51
1600916400 0 23100 6 39.34 0 18800 4 31.5
1600920000 0 23200 6 39.34 0 18800 5 31.51
1600923600 0 23200 5 39.35 0 18800 4 31.5
1600927200 0 23100 6 39.35 0 18900 5 31.52
1600930800 0 23200 6 39.35 0 18800 4 31.51
1600934400 0 23300 5 39.36 0 18800 4 31.5
1600938000 0 23200 6 39.36 0 18800 6 31.5
1600941600 0 23200 5 39.37 0 18800 6 31.5
1600945200 0 23300 6 39.37 0 18800 4 31.49
1600948800 0 23300 6 39.37 0 18700 4 31.48
1600952400 0 23400 5 39.38 0 18700 4 31.47
1600956000 0 23300 4 39.37 0 18700 4 31.46
1600959600 0 23300 5 39.38 0 18600 4 31.45
1600963200 0 23200 5 39.39 0 18700 5 31.46
1600966800 0 23500 6 39.39 0 18600 4 31.44
1600970400 0 23600 5 39.41 0 18700 5 31.46
1600974000 0 23600 6 39.41 0 18700 5 31.47
1600977600 0 23500 6 39.41 0 18700 4 31.46
1600981200 0 23400 4 39.4 0 18600 4 31.44
1600984800 0 23300 4 39.39 0 18600 5 31.45
1600988400 0 23400 5 39.4 0 18700 5 31.46
1600992000 0 23400 4 39.39 0 18600 4 31.45
1600995600 0 23400 6 39.39 0 18600 6 31.45
1600999200 0 23500 6 39.39 0 18600 4 31.44
1601002800 0 23400 6 39.39 0 18500 4 31.42
1601006400 0 23500 5 39.4 0 18400 4 31.39
1601010000 0 23400 6 39.4 0 18500 5 31.42
1601013600 0 23500 6 39.4 0 18500 6 31.42
1601017200 0 23500 6 39.41 0 18500 6 31.42
1601020800 0 23700 6 39.41 0 18500 4 31.4
1601024400 0 23700 5 39.42 0 18400 4 31.39
1601028000 0 23700 6 39.42 0 18500 5 31.4
1601031600 0 23700 5 39.43 0 18400 4 31.39
1601035200 0 23700 4 39.42 0 18400 4 31.37
1601038800 0 23700 5 39.43 0 18400 5 31.39
1601042400 0 23600 6 39.43 0 18400 4 31.38
1601046000 0 23800 6 39.43 0 18400 5 31.39
1601049600 0 23800 5 39.44 0 18400 4 31.37
1601053200 0 23700 6 39.44 0 18400 5 31.39
1601056800 0 23700 6 39.44 0 18400 4 31.37
1601060400 0 23900 5 39.45 0 18300 4 31.33
1601064000 0 23900 4 39.44 0 18300 5 31.35
1601067600 0 23700 4 39.43 0 18400 5 31.37
1601071200 0 23500 4 39.4 0 18300 4 31.33
1601074800 0 23000 4 39.35 0 18400 5 31.37
1601078400 0 22600 4 39.3 0 18300 4 31.34
1601082000 0 22300 4 39.24 0 18300 6 31.34
1601085600 0 22100 4 39.2 0 18300 5 31.35
1601089200 0 21900 4 39.16 0 18200 4 31.32
1601092800 0 21700 4 39.12 0 18300 5 31.33
1601096400 0 21600 4 39.09 0 18300 5 31.34
1601100000 0 21600 4 39.07 0 18200 4 31.31
1601103600 0 21700 6 39.07 0 18200 5 31.32
1601107200 0 21700 4 39.06 0 18300 5 31.34
1601110800 0 21900 6 39.06 0 18300 4 31.33
1601114400 0 22000 6 39.07 0 18200 4 31.3
1601118000 0 22000 4 39.06 0 18300 5 31.33
1601121600 0 22100 5 39.08 0 18200 4 31.3
1601125200 0 22300 6 39.08 0 18200 5 31.32
1601128800 0 22100 4 39.07 0 18200 4 31.31
1601132400 0 22300 5 39.08 0 18200 6 31.31
1601136000 0 22400 5 39.09 0 18200 6 31.31
1601139600 0 22400 5 39.1 0 18200 4 31.29
1601143200 0 22500 5 39.11 0 18100 4 31.27
1601150400 0 22200 4 39.08 0 18200 5 31.29
1601154000 0 21800 4 39.04 0 18100 4 31.28
1601157600 0 21600 4 38.99 0 18100 4 31.27
1601161200 0 21300 4 38.94 0 18100 4 31.26
1601164800 0 20900 4 38.89 0 18100 5 31.27
1601168400 0 20500 4 38.82 0 18200 5 31.29
1601172000 0 20300 4 38.77 0 18100 4 31.27
1601172000 0 20300 4 38.77 0 18800 4 31.27
1601175600 0 20100 4 38.72 0 18800 5 31.28
1601179200 0 20000 4 38.68 0 18800 5 31.29
1601182800 0 20000 4 38.66 0 18800 4 31.28
1601186400 0 20000 4 38.64 0 18800 4 31.27
1601190000 0 20000 6 38.64 0 18800 5 31.29
